,0,1,2,3,4,5,6,7,8,9,10,11,target
0,-3.108857676949972,-0.6917915520556174,-0.2345558993705147,0.015410589399832949,-0.34776594396079946,0.17887642754301042,-0.1334752854619608,0.16242993140603562,0.06855555891943241,0.13483162050016168,-0.06384378888120051,0.0012221111014975444,0
0,-2.1288574551208166,-1.0423600909203758,-0.43986027573893355,-0.10341217873779952,-0.35831725940137377,0.12598720004885486,-0.07774545498953382,0.34682460686355665,0.08483848158892997,0.1864469757466225,-0.03667595267959964,-0.21007733330463596,0
0,-2.759296644294628,-0.9408168867310698,-0.25711975678628685,-0.09586909674976189,-0.2980684654312216,0.14685411284449953,-0.17197076738263747,0.20787233310268136,0.1343610315386711,0.1557470091725084,-0.07493903263779993,-0.11216968947345043,0
0,-2.901617618535211,-0.6079077971862773,-0.35199446639056947,-0.041317539119874014,-0.2975407291357939,0.19419166811300959,-0.21986280973217276,0.18374127393831488,0.07222390170638855,0.1377476768621736,0.0045637152475583595,-0.030446436934761383,0
0,-2.168932083013985,-1.0642027137804462,-0.3691910721083199,-0.18328487566762164,-0.33463618701793424,0.04765237567163058,-0.1364916244301108,0.23590784533940543,0.18730448561884186,0.18584969521170788,0.026406755145342443,-0.15878691634147854,0
0,-2.7975465035388183,-0.5582515992497878,-0.521755670548825,-0.04129402817775276,-0.21244306674145422,-0.020183561913699157,-0.08384436499931243,0.1339343982138775,0.07846429945819781,0.17350363114292142,-0.03744970394864595,-0.07170733511529287,0
0,-3.235083702772865,-0.6852913530124876,-0.05821106551973639,-0.02820212051063878,-0.21620260162659566,0.12296744724272042,-0.1255336236583511,0.19696527100793443,0.0403654667328601,0.199744669301915,0.03668289514888118,-0.049382563410757474,0
0,-2.500042838975833,-0.8694770962107607,-0.36582145942280303,-0.13846233313004802,-0.21839964855886043,0.06843400549022896,-0.11260446767065369,0.2975166483944966,0.1727151545495959,0.17668889005908267,0.006779048854599701,-0.12676083040850386,0
0,-2.374481242446081,-0.9122266760293013,-0.35921184282026786,-0.18786883727112264,-0.259451518651808,0.04065196459108171,-0.07912546155337666,0.35305815802500357,0.18050460703282492,0.18889025474434828,0.08780393992380509,-0.09880991014344172,0
0,-2.2157971956139972,-0.8606340833707589,-0.46626738353564945,-0.1311771461020901,-0.32546821656387387,0.007192488214371674,-0.1398431172903422,0.24128904670311666,0.21452491575655555,0.15542238961685714,-0.026354980244973458,-0.15740223825277663,0
0,-11.028180123216773,-0.9126362198091805,0.6823711383276202,0.5511451578691388,0.42247884952252046,0.44657582884189195,0.25103574399818346,0.30313605274513267,0.13377081628383922,0.21493293384813308,0.08853703120875137,0.15613826088803534,0
0,-2.267810448673251,-0.8759260070803648,-0.48797049307498164,-0.22636342523462433,-0.22167642867827897,-0.03564969862609106,-0.07169071420393688,0.3003112288859202,0.13075035466874618,0.15834245354715507,-0.10206969715336939,-0.170999017332229,0
0,-2.6003037002487046,-0.8299919780784504,-0.5357939485553279,-0.19321490192959995,-0.29721380538135556,-0.015027593141152611,-0.06424826988608676,0.3036838455667369,0.16604012747929103,0.17402189362700324,-0.03198730883658732,-0.14837508971621882,0
0,-2.0746235229305108,-0.9432615402398675,-0.4881301492838438,-0.18388108357990493,-0.274035710484454,-0.021771662933224033,-0.04266201827203862,0.27891754339957203,0.1179495256800362,0.19854950225031606,-0.0033052577989853443,-0.16941083812459573,0
0,-10.579579944522035,-0.3677153961076988,0.8969396778368205,0.6271300660132484,0.42094810253333237,0.4526423127168649,0.2209638577325871,0.26075716185856573,0.10333894782112364,0.18583526093334535,0.06235251004101528,0.14404897464058938,0
0,-3.2313001180431287,-0.6165974670909757,-0.5711383011826211,-0.10570059397565466,-0.19562135066145664,0.06199337515385523,-0.0379021097181189,0.24499445774663678,0.10652501057509925,0.13327077299875592,-0.053074478499646645,-0.053928452683111,0
0,-2.5161879980248183,-1.0752138658360788,-0.3297708278024414,-0.19216525265766793,-0.2599148460223503,0.08816430339866754,-0.14531314150544716,0.21787025930946366,0.08349464427985269,0.15341210507766945,-0.009831692909961809,-0.12858226311770904,0
0,-1.8920477395522681,-0.9518325672459734,-0.30867512951926773,-0.13301012191388079,-0.2890202980063053,0.05389382102907535,-0.09136046414293048,0.3329473887958609,0.13819984301848148,0.19985418018266965,-0.07512681297493899,-0.16625729568844502,0
0,-2.3604473799663133,-0.5613601879704252,-0.4531424375205102,-0.10025209732990377,-0.2402053090562553,0.03800499994691486,-0.11526679485718375,0.3171279214049192,0.0791205078643523,0.21971871939745508,-0.002463987371991049,-0.11562547274210408,0
0,-2.2822662079838967,-0.8275072496710534,-0.4182782021891575,-0.09166080226770391,-0.2531135546101168,0.18434106780001144,-0.04886971410059973,0.2537936993849443,0.1613177903234093,0.12529536428371263,0.05547492486682616,-0.06750794054760303,0
0,-2.7300070772250074,-0.873644478144825,-0.5338408354974363,-0.04811592695180964,-0.2859689816117952,0.021646749256221644,-0.06930782475034321,0.17633088758618135,0.11016782058530597,0.07940118441982663,-0.09461105672575552,-0.11338269131310724,0
0,-2.412213277265859,-0.8745532404074068,-0.3886853724894933,-0.15497233919388595,-0.33976766686259113,0.18048567567352114,-0.12555431556143654,0.34550236257369926,0.15426600246641797,0.10108951453219024,-0.011206080249869075,-0.11033039839192045,0
0,-2.144163669702805,-0.7917591138423632,-0.35291467566844187,-0.17771829890661986,-0.33799949326282,0.022481226874199463,-0.08922809970328106,0.28912174561763904,0.17410785802908296,0.21150508338559537,0.019619838742887998,-0.0910556761614549,0
0,-2.1787863915844805,-0.7566028577647899,-0.4736820461262399,-0.08099100167918102,-0.3843514874879959,-0.039064239099783696,-0.0183446329865796,0.3358394442134313,0.1780377708194942,0.17730645168998427,0.034401731987159574,-0.10868356659922843,0
0,-2.283938094407986,-0.7646654736792351,-0.47364960175517445,-0.15054879300190457,-0.31378829954532184,0.133697171660368,0.005133225357915897,0.27846199912750946,0.15195102260785723,0.14081231934015465,0.023237785870359677,-0.05699501279615975,0
0,-2.614110106566366,-0.5348876891911631,-0.25180178539307896,-0.1453465307758175,-0.289004560928105,0.06555229851287886,-0.09048347551913215,0.13892426552707104,0.12692069918409077,0.14339151163335034,-0.005805558732065979,-0.06071485590329998,0
0,-2.1539802364146308,-0.658457733803647,-0.48881727571992467,-0.030093124342482583,-0.2716575116371877,-0.03590306575883845,-0.045933909995968594,0.21440532465028467,0.21046369819010735,0.20529918007595063,0.04427039216957981,-0.062322070489120356,0
0,-2.191220695946137,-0.7887717793292992,-0.4061055333190981,-0.06413465113177995,-0.23060471729359813,0.01123188822832156,-0.038733377932032804,0.3146573548082311,0.17808442345643358,0.22261221718852023,0.02802155207551375,-0.11111981345919544,0
0,-2.4300219723715886,-0.7197386405488259,-0.384615693218429,-0.15949371376494048,-0.31610801836426916,0.14739340081062224,0.032540465354995204,0.2819955243431633,0.12736432627551555,0.08214899939746334,-0.0062206762619682185,-0.07612771741409162,0
0,-2.8259878934376705,-0.6892819399576842,-0.3078174208560044,-0.0944120467125518,-0.24228692286907694,0.11060898260808529,-0.011246244392534951,0.3469710945141169,0.1601375394204016,0.17429276421792164,0.09474425315590283,-0.051232531425633776,0
0,-2.5166774805672305,-0.6049552509302707,-0.34558227521007573,-0.08708447247019602,-0.2877799724784439,0.07577416068660446,0.00041517294041185104,0.3345774765287031,0.23208104558322928,0.2080243763503609,0.0008929442552204703,-0.06861629999711662,0
0,-2.2839258947334593,-0.6277109046989144,-0.44784828226949847,-0.11652262205939898,-0.29257253401106603,0.04515045362182554,-0.07403207120016828,0.2994155331883527,0.15181725865343823,0.17324292966558022,0.02354302306335316,-0.07180777690662822,0
0,-2.283022776592263,-0.7565425852477542,-0.32758659937045387,-0.06356675523303029,-0.3174469761972041,0.12383638917274709,-0.023298295738411502,0.3145977907978779,0.11830027665506844,0.13729061595743597,-0.03070572554154097,-0.10559508851410523,0
0,-3.006975384585034,-0.3892322543401001,-0.3031298819636652,-0.0190426522342257,-0.17805830493651842,0.13550238535292286,0.004576647386894966,0.22963819635158977,0.04883203522790469,0.12251685610331926,0.06521756937681059,0.04411479167229182,0
0,-2.2946752945731803,-0.5637447469363526,-0.4374163624336331,-0.07267749254197217,-0.3101285880569816,0.036621837792371034,0.018154909340400566,0.2891840865922187,0.1905281557602332,0.20187295525784738,-0.005118532161706607,-0.05410666995343292,0
0,-2.3963783608810068,-0.6545735319330243,-0.3560174494683672,-0.1440131356750159,-0.25172524829809395,0.10491145727936695,-0.031065689739157118,0.33061444264196965,0.12959048368357026,0.1369032747039927,-0.04071431911005097,-0.05708055796670733,0
0,-2.432423098857226,-0.723521400362238,-0.4672147649419595,-0.09960462172674778,-0.2636173362089312,0.04529074323249501,0.016919062387455424,0.3630520740181821,0.23795869760110125,0.23657775183217689,0.00410904859334036,-0.0738450658717003,0
0,-1.8849691330675542,-0.9263203089594211,-0.40239953193480915,-0.12655251443426402,-0.27663139217812116,0.02664490051859295,0.02657214881624862,0.3356009043794654,0.17023654038356262,0.15691225568987308,-0.06268437462284276,-0.055625453547529326,0
0,-2.1075552139935683,-0.7183080296478357,-0.5087383862706928,-0.07879071563979635,-0.3933612964794853,0.011330193166965319,0.0202379375205645,0.28290836343681425,0.17648070259863724,0.1471233662854688,-0.03661667605559932,-0.08118581531513348,0
0,-2.6094659467468904,-0.3473183273393972,-0.4596459343831281,-0.027186569587711873,-0.15620849078768234,-0.013040347979144407,-0.09776509727828274,0.14576256163634996,0.17777419780780498,0.17990303307887687,0.003971547415562412,-0.09640026881094169,0
0,-2.9516804178813003,-2.180663955423582,0.6501753927478731,-0.2753504252060087,-0.7013132620069232,-0.17037492108237148,-0.32526667968041006,-0.35324253767163605,-0.10022129741784831,-0.3997881592454543,0.026265833399490134,0.11044162087697791,1
0,-2.541984133031078,-2.0835112625785133,0.6986371677322895,-0.36206595709622097,-0.7884201566533446,-0.15645830302249944,-0.3380747040879352,-0.3620228421344846,-0.2181298791408218,-0.18003617871167668,0.06452164351618112,0.123215985270991,1
0,-3.5899201120669115,-1.8968185991147404,0.6785386328169276,-0.36319610135395947,-0.7795828810520151,-0.1384865971884804,-0.19156574149139688,-0.30110103372719715,-0.2204553098928573,-0.25928434822878843,0.1180073780089153,0.15462459941250736,1
0,-3.0118589767405615,-2.2532940147506237,0.8321234273386696,-0.3053336193816902,-0.7369124361917586,-0.12240104259910445,-0.34480434996044085,-0.3793473582323171,-0.15830685295621555,-0.23446193820515757,0.11407916852585505,0.1278003710261089,1
0,-2.9487747852691966,-1.8840144365438154,0.4887304959866079,-0.22482809578287521,-0.7057791347567864,-0.34360685254292184,-0.23274569329911285,-0.41860987751580825,-0.24080327604350038,-0.30609352327547756,0.08181387484857876,0.18225091698001333,1
0,-3.101120309020717,-2.1472031845606714,0.737213307635885,-0.32802933378747684,-0.9204129567034556,-0.08394488859086194,-0.2173206441948208,-0.28985044535677695,-0.1709538385686445,-0.29589728108241514,0.12290045384075059,0.14619518826036174,1
0,-3.0232702637796973,-1.8755388058807216,0.5431607582169841,-0.488940928009719,-0.7233391044064174,-0.1220565344043974,-0.3912709152911919,-0.3335782160773741,-0.16972664182623948,-0.3088594659836675,0.10386641147167192,0.04106795889449299,1
0,-3.0887037298862006,-1.9237894459521088,0.4920488855498441,-0.20579024656173173,-0.7046235605777406,-0.08057354510544489,-0.4639855357827867,-0.3534127782909448,-0.10333688519136533,-0.19757547974689083,0.06736413568751526,0.021939279897522476,1
0,-3.451858095769254,-1.7646909033655576,0.42750753209025083,-0.3541555153837814,-0.8825170339420886,-0.15591500062814856,-0.2886506611268808,-0.31587763011905456,-0.1450225769385701,-0.24626937590667577,0.048451953425434076,0.13598324347146692,1
0,-3.655413535040232,-1.5664783612509146,0.40240994719721435,-0.3846763706848228,-0.7715767631774142,-0.13048422692346678,-0.3578606131631929,-0.2889657809551331,-0.142891010824143,-0.3028089036722639,0.050059066727046714,0.11055758837044197,1
0,-2.676613069430163,-1.8822239867109865,0.415893631021723,-0.4021462455678314,-0.7348713538543525,-0.17024211138618053,-0.37517351565846335,-0.2152161330158002,-0.012128214612138822,-0.25090999071862086,0.06462523573187207,0.06903474053939511,1
0,-2.5291419299456286,-1.577527876226189,0.2669765597675436,-0.49315200348354266,-0.7038878321152066,-0.17992535803812068,-0.5240345773669922,-0.25037556455358967,0.0933939460040437,-0.2757577059972502,0.01257463159184663,-0.0294519778791566,1
0,-3.354241909638014,-1.6457221752368267,0.5282553297360879,-0.4656574153618067,-0.7363856272796525,-0.03675883214327451,-0.3057723278676207,-0.1869307078657055,-0.16413872389158188,-0.2826010335617669,0.05573528364001422,0.19679760120640818,1
0,-2.6889779467852573,-1.8801838166875828,0.5000351698913394,-0.5116542401660547,-0.6734373084889196,-0.12622634274810607,-0.3473083198685558,-0.2187123743589258,-0.08375349545441962,-0.29342225764096885,0.09635806002836533,0.0968347446354021,1
0,-2.696462956812705,-1.9556734106112985,0.6234138440467255,-0.47356328241180734,-0.7549441518653882,0.018253659063599097,-0.44685982174430017,-0.22466314970846457,-0.033460235992680595,-0.3234942592563177,0.06762099420116943,0.12403869272480766,1
0,-2.714652907767978,-1.5066767434296808,0.3187708418996657,-0.3375109642757603,-0.7277680423610152,-0.10898856434485515,-0.5218684942712368,-0.14401987142457046,-0.03384007443085357,-0.2897134414165085,0.059119880973375144,0.052930799753945726,1
0,-2.8282619086756062,-1.5935963358794998,0.25030413306277205,-0.33385172950293535,-0.6279891589517861,-0.1800231268442077,-0.4685380541938242,-0.16871813851119113,-0.009760730640995481,-0.2845498594115453,0.01566777756879996,0.10882921039610091,1
0,-2.694740076670753,-1.7949855931347447,0.48849486119813545,-0.398064182624653,-0.7356651196194013,-0.1638055980892049,-0.42948399826166905,-0.2758750984459019,0.06378169516381428,-0.25909909920605956,-0.02505872832852816,0.15025067475169465,1
0,-2.3569565003817123,-1.8406731699475545,0.24284480740627254,-0.23022731387031842,-0.676261482451316,-0.18334175742189776,-0.43776808744132784,-0.3181578259140359,0.051053041887175195,-0.29011753211756025,0.01989511634560151,0.1250276075680161,1
0,-2.542655122460354,-1.6950057541766297,0.3408445009535005,-0.3009288508141559,-0.7050884782654806,-0.12808047628044347,-0.47665399020321564,-0.3069917269300164,0.025870605274621383,-0.18555099614256335,0.029658936749779263,0.13072834803777983,1
0,-2.7019458686702924,-1.6789926689084804,0.38917852650358603,-0.3615785626176049,-0.6289247834861288,-0.23839947609831508,-0.22662709625433283,-0.2458730640935702,-0.021355748541094004,-0.2338318902982544,-0.0907707120181903,0.11111901930529276,1
0,-2.0274983313132124,-2.0428318914349144,0.5867680506215294,-0.3416562706631166,-0.7058396716450389,-0.08561298664697718,-0.3751815631640098,-0.3115337418526777,0.03884878759257638,-0.2032844317830017,-0.08641567221215839,0.13516497309503747,1
0,-1.9891689252427118,-2.1504874177519433,0.5010404101469981,-0.510930225628262,-0.5315017723050326,-0.009936883737427673,-0.4635629461991489,-0.2912264356516912,0.011700632519681843,-0.2135049909754665,0.0317771961689061,0.097904529185916,1
0,-2.366001063750127,-2.112759543371347,0.6294143169826838,-0.3681251619707658,-0.6641703550893158,-0.09909169605124152,-0.4109525744815011,-0.2650534183093498,-0.07513131245110506,-0.22324908782378375,0.02954448973400991,-0.018901214110388715,1
0,-2.27119728417609,-2.084215054207896,0.4236100653245779,-0.1031899042518679,-0.7218301359340878,-0.014904372724030411,-0.42573069191467344,-0.4269672757891726,-0.03314525342394288,-0.22423993576158663,0.051417062994092946,0.14908992149141004,1
0,-2.8099465352687574,-1.9264019519240838,0.49764480204598993,-0.4487303008680651,-0.5933005448058776,-0.22353010143490626,-0.37274444587375083,-0.3044307458792518,-0.05830387194114572,-0.2984583159314676,-0.012873951457445194,0.15100331149044785,1
0,-2.612991654823546,-1.7165344165494358,0.26646766171999575,-0.27098837971657896,-0.6979650516976988,-0.16054450004728762,-0.4093192822877849,-0.3360258378461633,0.013796610657109201,-0.27202289710330896,-0.04353733129154167,0.105792606427562,1
0,-2.665985495979843,-1.758863415867054,0.2538097565676106,-0.4160204419206465,-0.5776496518767618,-0.17332180177681192,-0.4541985839190008,-0.37227075705668455,0.007806665416609529,-0.20590989434141876,0.022598245717562807,0.12954155493448294,1
0,-2.958247291135911,-1.481227316482313,0.28898957043882584,-0.4865470916235145,-0.4608107051313171,-0.2430551997100562,-0.465637541711838,-0.24799653863918208,0.13735355144375694,-0.1963442751883424,-0.0174417917607252,0.11160160263489706,1
0,-1.911398222319739,-1.8738630034176242,0.14582402238954822,-0.35267872504251313,-0.5493273070636883,-0.12697376294082346,-0.4701612233164806,-0.3712374054005757,0.17807035863967413,-0.22239420607496924,0.024050364174122277,0.165267985623586,1
0,-2.815336766436322,-2.195927789011489,0.5793458065436909,-0.48036345985779494,-0.6486603694866558,-0.3372569151166194,-0.2570223857523117,-0.44851789061246644,-0.17176166326710474,0.0028719772348009473,-0.03690139775660659,0.19544104839226936,1
0,-3.776780913561127,-2.0807585014306023,0.6046186964273781,-0.45275690519488454,-0.935946728799843,-0.3189354368323559,-0.3643548047162069,-0.21710589787385773,-0.13531868300640051,-0.25783966508711464,0.014591668441051819,0.1536622671378226,1
0,-3.3719170537612704,-2.1497546786002126,0.5495594855383179,-0.4198051238533902,-0.8501238495147289,-0.32416497447498493,-0.38797020654558645,-0.310122008358671,-0.1398606525778592,-0.21649145135517717,0.015782731246990294,0.1809110881347332,1
0,-2.9545982398244397,-2.110016506231849,0.4951689423152441,-0.44070915358996954,-1.0250476256242975,-0.062275894611648536,-0.46363535240279136,-0.34457912809048274,-0.09909846041713717,-0.2647022334395575,0.016036614783478204,0.12874643431496083,1
0,-3.558565447998477,-2.0188261308802398,0.5021335621193996,-0.3260417427919479,-1.0923639814055117,-0.09782339486032854,-0.42769785520420417,-0.34599823847552125,-0.20505349064075182,-0.23749076718173534,0.06065040886584104,0.2658127965418697,1
0,-3.418174315156169,-2.0430648141454846,0.5834764222757566,-0.3764742492835707,-0.7886773545772233,-0.08145154922429185,-0.50568395253121,-0.304999573629568,-0.15124459541900254,-0.2604641625105392,0.12219521906804538,0.0857625528358709,1
0,-3.365827416073232,-1.9569483653650512,0.38893078641950557,-0.4623324425329631,-0.7401686642452641,-0.27611488177301846,-0.3406142952697236,-0.29871633508501144,-0.1530820053150157,-0.15821319935053038,-0.030682446469439,0.2046667329872931,1
0,-3.1598373459632354,-1.926445584847426,0.32779166400899334,-0.4788935287226272,-0.7600023773935788,-0.29022504089179463,-0.3417169920215201,-0.4072098020136993,-0.14572673423303487,-0.26151181103266996,-0.06713024249765003,0.2982117171465821,1
0,-4.066394214612168,-1.8388102238694353,0.5180077985472838,-0.39468922150660324,-0.9572698353113512,-0.22765126561040874,-0.24183195303915095,-0.3420376389178409,-0.22787611188822152,-0.14148009479633483,0.062411257759984996,0.1344736010760527,1
0,-3.4686959686866214,-1.9373154502459882,0.28504779677250836,-0.5080418752358299,-0.7002549749947767,-0.2650952077496421,-0.3194728600625658,-0.48543888500146565,-0.08114930390259198,-0.12779069622245415,-0.029920170312713972,0.25945719703731834,1
